Folio,Recipe,F1,Overlap,Folio_N,Recipe_N,Overlap_Ingredients
f115v,Confectio Anacardia,45.5,5,12,10,Cinnamomum|Crocus|Mel despumatum|Piper longum|Piper nigrum
f115v,Electuarium Diacostum,34.8,4,12,11,Cardamomum|Cinnamomum|Mel despumatum|Piper longum
f115v,Unguentum Marciaton,0.0,0,12,10,
f115v,Suffuf al-Tib (Polvo aromatico de Avicena),47.6,5,12,9,Cardamomum|Cinnamomum|Crocus|Galanga|Nux moschata
f115v,Itrifal Ustukhudus (Electuario de Espliego),25.0,3,12,12,Cinnamomum|Crocus|Mel despumatum
f115v,Tiryaq al-Arba (Theriac de 4 ingredientes - Avicena),23.5,2,12,5,Mel despumatum|Myrrha
f115v,Jawaarish Jalinusi (Digestivo de Galeno - Avicena),50.0,6,12,12,Cardamomum|Cinnamomum|Crocus|Mel despumatum|Piper longum|Piper nigrum
f115v,Unguentum Abulcasis (de vulneribus),10.0,1,12,8,Myrrha
f115v,Theriac Abulcasis (contra venenos),53.8,7,12,14,Cinnamomum|Crocus|Galbanum|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f115v,Antidotum Hadriani,41.7,5,12,12,Cinnamomum|Crocus|Mel despumatum|Myrrha|Piper longum
f115v,Electuarium Ducis,26.1,3,12,11,Cinnamomum|Mel despumatum|Piper longum
f115v,Benedicta Laxativa,16.7,2,12,12,Cinnamomum|Crocus
f115v,Diatragacanthi,11.1,1,12,6,Cinnamomum
f115v,Dianucum (Electuario de Nueces),28.6,3,12,9,Cinnamomum|Mel despumatum|Piper nigrum
f115v,Electuarium Diaspermaton,27.3,3,12,10,Cinnamomum|Mel despumatum|Piper longum
f115v,Philonium Romanum,52.2,6,12,11,Cinnamomum|Crocus|Mel despumatum|Myrrha|Piper longum|Piper nigrum
f115v,Theriac Diatessaron Magna,30.0,3,12,8,Cinnamomum|Mel despumatum|Myrrha
f116r,Theriac Magna (Triaca de Andromachus),22.7,5,10,34,Amomum|Casia|Crocus|Myrrha|Piper longum
f116r,Mithridatium,25.0,5,10,30,Cardamomum|Casia|Crocus|Myrrha|Piper longum
f116r,Diascordium,8.7,1,10,13,Piper longum
f116r,Pillulae Cochiae,12.5,1,10,6,Bdellium
f116r,Pillulae Aureae,11.8,1,10,7,Crocus
f116r,Unguentum Apostolorum,18.2,2,10,12,Bdellium|Myrrha
f116r,Electuarium de Succo Rosarum,0.0,0,10,8,
f116r,Aurea Alexandrina,25.0,4,10,22,Casia|Crocus|Myrrha|Piper longum
f116r,Confectio Hamech,0.0,0,10,15,
f116r,Hiera Picra (Hiera de Galeno),20.0,2,10,10,Casia|Crocus
f116r,Trifera Magna,52.6,10,10,28,Amomum|Bdellium|Cardamomum|Casia|Crocus|Cubeba|Galanga|Myrrha|Nux moschata|Piper longum
f116r,Diamargariton (Electuario de Perlas),46.2,6,10,16,Cardamomum|Casia|Crocus|Cubeba|Galanga|Nux moschata
f116r,Diaciminum (Electuario de Comino),19.0,2,10,11,Amomum|Piper longum
f116r,Unguentum Basilicon,0.0,0,10,7,
f116r,Unguentum Populeon,0.0,0,10,12,
f116r,Pillulae de Hiera cum Agarico,10.5,1,10,9,Crocus
f116r,Pillulae Fetidae (Pildoras Fetidas),22.2,2,10,8,Bdellium|Myrrha
f116r,Requies Magna (Requies Nicolai),14.8,2,10,17,Crocus|Nux moschata
f116r,Diacodion (Jarabe de Adormidera),0.0,0,10,6,
f116r,Dialtea (Ungueento de Altea),0.0,0,10,10,
f116r,Philonium Persicum,35.7,5,10,18,Cardamomum|Casia|Crocus|Myrrha|Piper longum
f116r,Oximel Compositum,10.0,1,10,10,Piper longum
f116r,Theriac Diatessaron,13.3,1,10,5,Myrrha
f116r,Theodoricon Euporistum,44.4,6,10,17,Amomum|Cardamomum|Casia|Crocus|Myrrha|Piper longum
f116r,Diasatyrion,41.7,5,10,14,Cardamomum|Crocus|Galanga|Nux moschata|Piper longum
f116r,Diarodon Abbatis,46.2,6,10,16,Cardamomum|Casia|Crocus|Cubeba|Galanga|Nux moschata
f116r,Rosata Novella,35.3,3,10,7,Crocus|Galanga|Nux moschata
f116r,Letitia Galeni,41.7,5,10,14,Cardamomum|Crocus|Cubeba|Galanga|Nux moschata
f116r,Trifera Saracenica,41.7,5,10,14,Cardamomum|Casia|Crocus|Myrrha|Piper longum
f116r,Paulinum,34.8,4,10,13,Casia|Crocus|Myrrha|Piper longum
f116r,Electuarium Justinum,50.0,6,10,14,Amomum|Cardamomum|Casia|Crocus|Myrrha|Piper longum
f116r,Electuarium de Baccis Lauri,19.0,2,10,11,Myrrha|Piper longum
f116r,Syrupus de Fumaria,0.0,0,10,9,
f116r,Confectio Anacardia,20.0,2,10,10,Crocus|Piper longum
f116r,Electuarium Diacostum,38.1,4,10,11,Amomum|Cardamomum|Casia|Piper longum
f116r,Unguentum Marciaton,0.0,0,10,10,
f116r,Suffuf al-Tib (Polvo aromatico de Avicena),52.6,5,10,9,Cardamomum|Casia|Crocus|Galanga|Nux moschata
f116r,Itrifal Ustukhudus (Electuario de Espliego),9.1,1,10,12,Crocus
f116r,Tiryaq al-Arba (Theriac de 4 ingredientes - Avicena),13.3,1,10,5,Myrrha
f116r,Jawaarish Jalinusi (Digestivo de Galeno - Avicena),36.4,4,10,12,Cardamomum|Casia|Crocus|Piper longum
f116r,Unguentum Abulcasis (de vulneribus),11.1,1,10,8,Myrrha
f116r,Theriac Abulcasis (contra venenos),25.0,3,10,14,Crocus|Myrrha|Piper longum
f116r,Antidotum Hadriani,36.4,4,10,12,Casia|Crocus|Myrrha|Piper longum
f116r,Electuarium Ducis,9.5,1,10,11,Piper longum
f116r,Benedicta Laxativa,9.1,1,10,12,Crocus
f116r,Diatragacanthi,0.0,0,10,6,
f116r,Dianucum (Electuario de Nueces),0.0,0,10,9,
f116r,Electuarium Diaspermaton,20.0,2,10,10,Amomum|Piper longum
f116r,Philonium Romanum,28.6,3,10,11,Crocus|Myrrha|Piper longum
f116r,Theriac Diatessaron Magna,11.1,1,10,8,Myrrha
f116v,Theriac Magna (Triaca de Andromachus),0.0,0,0,34,
f116v,Mithridatium,0.0,0,0,30,
f116v,Diascordium,0.0,0,0,13,
f116v,Pillulae Cochiae,0.0,0,0,6,
f116v,Pillulae Aureae,0.0,0,0,7,
f116v,Unguentum Apostolorum,0.0,0,0,12,
f116v,Electuarium de Succo Rosarum,0.0,0,0,8,
f116v,Aurea Alexandrina,0.0,0,0,22,
f116v,Confectio Hamech,0.0,0,0,15,
f116v,Hiera Picra (Hiera de Galeno),0.0,0,0,10,
f116v,Trifera Magna,0.0,0,0,28,
f116v,Diamargariton (Electuario de Perlas),0.0,0,0,16,
f116v,Diaciminum (Electuario de Comino),0.0,0,0,11,
f116v,Unguentum Basilicon,0.0,0,0,7,
f116v,Unguentum Populeon,0.0,0,0,12,
f116v,Pillulae de Hiera cum Agarico,0.0,0,0,9,
f116v,Pillulae Fetidae (Pildoras Fetidas),0.0,0,0,8,
f116v,Requies Magna (Requies Nicolai),0.0,0,0,17,
f116v,Diacodion (Jarabe de Adormidera),0.0,0,0,6,
f116v,Dialtea (Ungueento de Altea),0.0,0,0,10,
f116v,Philonium Persicum,0.0,0,0,18,
f116v,Oximel Compositum,0.0,0,0,10,
f116v,Theriac Diatessaron,0.0,0,0,5,
f116v,Theodoricon Euporistum,0.0,0,0,17,
f116v,Diasatyrion,0.0,0,0,14,
f116v,Diarodon Abbatis,0.0,0,0,16,
f116v,Rosata Novella,0.0,0,0,7,
f116v,Letitia Galeni,0.0,0,0,14,
f116v,Trifera Saracenica,0.0,0,0,14,
f116v,Paulinum,0.0,0,0,13,
f116v,Electuarium Justinum,0.0,0,0,14,
f116v,Electuarium de Baccis Lauri,0.0,0,0,11,
f116v,Syrupus de Fumaria,0.0,0,0,9,
f116v,Confectio Anacardia,0.0,0,0,10,
f116v,Electuarium Diacostum,0.0,0,0,11,
f116v,Unguentum Marciaton,0.0,0,0,10,
f116v,Suffuf al-Tib (Polvo aromatico de Avicena),0.0,0,0,9,
f116v,Itrifal Ustukhudus (Electuario de Espliego),0.0,0,0,12,
f116v,Tiryaq al-Arba (Theriac de 4 ingredientes - Avicena),0.0,0,0,5,
f116v,Jawaarish Jalinusi (Digestivo de Galeno - Avicena),0.0,0,0,12,
f116v,Unguentum Abulcasis (de vulneribus),0.0,0,0,8,
f116v,Theriac Abulcasis (contra venenos),0.0,0,0,14,
f116v,Antidotum Hadriani,0.0,0,0,12,
f116v,Electuarium Ducis,0.0,0,0,11,
f116v,Benedicta Laxativa,0.0,0,0,12,
f116v,Diatragacanthi,0.0,0,0,6,
f116v,Dianucum (Electuario de Nueces),0.0,0,0,9,
f116v,Electuarium Diaspermaton,0.0,0,0,10,
f116v,Philonium Romanum,0.0,0,0,11,
f116v,Theriac Diatessaron Magna,0.0,0,0,8,
