Folio,Stem,Final_Atoms,Token_Count,N_Matched_Folios,N_Total_Recipe_Folios,Is_Identified,Identification
f114r,L1J1A1,B1,1,14,29,True,FUNCTION_WORD
f114r,A1Q2K1J1BaA3,F3,1,0,1,False,
f114r,A1U2B1,A2,1,1,2,False,
f114r,C2A1B2P1K1,B1,1,0,1,False,
f114r,K1U2B1,A2,1,1,2,False,
f114r,B1A3B2B1,A2,1,0,1,False,
f114r,D1A1P1B1A3,F1,1,1,2,False,
f114r,A1P1B1A3F3A1B1,A2,1,0,1,False,
f114r,A1P1B1A3E1B2B1,A1,1,0,1,False,
f114r,A3C1,A2,1,3,8,False,
f114r,D1A1J1B1,A2,1,0,1,False,
f114r,D1A1Q1A1B2Q1K1B1,A2,1,0,1,False,
f114r,B1A3B2A1,B2,1,0,2,False,
f114r,K1J1A1A3,B2,1,1,4,False,
f114r,B2,,1,7,22,False,
f114r,Q1A1,B2,1,5,6,True,Zingiber|Mel despumatum
f114r,BaA3,F3,1,20,30,False,
f114r,K1J1A1Q2,A2,1,1,3,False,
f114r,K1J1Q1Aa,C1,1,0,2,False,
f114r,K1K2B1,A2,1,5,13,False,
f114r,D1A1Q1J1,A2,1,7,18,False,
f114r,D1A1Q1K2A1B1A3,G1,1,0,2,False,
f114r,A1J1Q2J1,B1,1,0,1,False,
f114r,A3Q1A3,G1,1,0,4,False,
f114r,K1U1,B1,1,7,19,False,
f114r,B2K1J1A1,C2,1,1,8,False,
f114r,K1J1A1B1M1,A2,1,0,1,False,
f114r,D1A1K2A1B1,A2,1,1,2,False,
f114r,B1A3E1B2B1A3,F1,1,0,1,False,
f114r,P1A3F3A1B1,A2,1,0,1,False,
f114r,L1J1B1A3,C1,1,1,10,False,
f114r,D1A1P1K1J1B1,A2,1,4,12,False,
f114r,A1P2K1J1BaA3,G1,1,0,1,False,
f114r,A1Q2,A2,1,8,21,False,
f114r,B1A3B2K1B1,A2,1,0,2,False,
f114r,B1A3F2B1,A2,1,0,1,False,
f114r,A1Q2K2B1,A2,1,8,21,False,
f114r,B1,A1,1,11,22,False,
f114r,C1A1,B2,1,4,12,False,
f114r,B2K1K2,A2,1,2,7,False,
f114r,B2K1J1B1,A1,1,4,16,False,
f114r,B2K1J1,A1,1,2,13,False,
f114r,B1Q1A3,F3,1,0,2,False,
f114r,L1A1B1A3,G1,1,1,8,False,
f114r,K1B1A2P1B1A3,G1,1,0,1,False,
f114r,A1B2K1B1,A2,1,0,2,False,
f114r,C1A1B1K2B1,A2,1,0,1,False,
f114r,D1V1J1B1,A2,1,0,1,False,
f114r,D1A1Q1J1B1A3,G1,1,2,5,False,
f114r,A1J1A3,F1,1,0,1,False,
f114r,C2,,1,19,29,False,
f114r,A1B2B1A3,B2,1,2,3,False,
f114r,K1P1K1K2,A2,1,0,1,False,
f114r,K1T1J1,A2,1,0,1,False,
f114r,T1A1K1,A2,1,0,1,False,
f114r,K1Q2,A2,1,0,3,False,
f114r,K1A1P1A1C2A3,F3,1,0,1,False,
f114r,T1,A2,1,0,1,False,
f114r,A1A3F2,B2,1,0,1,False,
f114r,D1A1K2,A2,1,4,10,False,
f114r,D1A1Q1A1B1A3,G1,1,1,2,False,
f114r,A3E1,A2,1,2,6,False,
f114r,A3F3,A2,1,0,1,False,
f114r,A2K1K2A1B1A3,G1,1,0,2,False,
f114r,A3F3A1,A2,1,1,6,False,
f114r,A1B2A3,B3,1,10,21,False,
f114r,QaC2A3,B3,1,0,1,False,
f114r,P1K1J1B1A3F3,C2,1,0,1,False,
f114r,A1J1A3E1,B2,1,0,1,False,
f114r,Q2J1B1A3,F3,1,3,6,False,
f114r,A3G3A3E1,B3,1,0,1,False,
f114r,K1Aa,B2,1,1,2,False,
f114r,Q1K2B1,A2,1,3,10,False,
f114r,K1M1Q1,A2,1,0,1,False,
f114r,K1J1A1B1K2,A2,1,0,1,False,
f114r,Q1K2B1K2B1,A2,1,0,1,False,
f114r,A3B2B1A3,F3,1,0,1,False,
f114r,L1A1,B2,1,14,27,True,FUNCTION_WORD
f114r,B2Q1K2B1,A2,1,3,13,False,
f114r,A1K2B1A3,G1,1,0,2,False,
f114r,A2Q1J1Ba,Ab,1,1,2,False,
f114r,A1B2Q1K2B1,A2,1,3,10,False,
f114r,A1Q1K2,Ab,1,12,26,False,
f114r,K1K2B1A3,F1,1,2,7,False,
f114r,Q2K1J1A1B1A3,G1,1,0,1,False,
f114r,A1Q2A3B2Q1A3,F1,1,0,1,False,
f114r,A1Q2K1J1B1A3,F1,1,0,2,False,
f114r,D1A1Q2K1,A1,1,2,7,False,
f114r,A1Q2K2B1A3,G1,1,2,6,False,
f114r,A2Q2K2,A2,1,4,6,False,
f114r,A3B2Q1A3,B3,1,4,11,False,
f114r,L1J1,A1,1,13,29,False,
f114r,D1A1Q1K1J1,A2,1,2,9,False,
f114r,L1K2Q1A3,C2,1,0,2,False,
f114r,A2Q2K1J1,B1,1,3,4,False,
f114r,B2Q1J1,B1,1,1,8,False,
f114r,Q2K1B1A3,C1,1,0,1,False,
f114r,A3U1B1,A2,1,0,1,False,
f114r,A1Q2A3C1A3,F1,1,3,9,False,
f114r,A2Q1J1A1B1A3,G1,1,1,2,False,
f114r,A1Q2L1J1Ba,A2,1,0,2,False,
f114r,A2Q1,A2,1,2,3,False,
f114r,A1B2,C2,1,9,12,False,
f114r,CdA3,G1,1,0,2,False,
f114r,A3C1A3,F1,1,6,12,False,
f114r,Aa,B2,1,7,16,False,
f114r,K1A1B2,Aa,1,5,7,False,
f114r,Q2A1B1A3,G1,1,2,3,False,
f114r,K1J1A1B2Q2K1J1B1A3,G1,1,0,1,False,
f114r,D1K1,A1,1,0,1,False,
f114r,A1J1B1A3,F1,1,0,1,False,
f114r,A1P1K1J1B1,A2,1,5,15,False,
f114r,D1J1Q2K1A3,C1,1,0,1,False,
f114r,A2Q2K2Ba,A2,1,0,2,False,
f114r,D1A1J1BaA3,G1,1,0,1,False,
f114r,Q2K2B1,A2,1,2,6,False,
f114r,D1A1Q2M1B1,A2,1,0,2,False,
f114r,A1Q2K2,C2,1,13,26,False,
f114r,A1Q2K1Ba,A2,1,1,3,False,
f114r,A1L1J1,A2,1,1,3,False,
f114r,L1J1A1B1,A2,1,5,13,False,
f114r,D1A1Q1M1B1,A2,1,1,2,False,
f114r,A1D1A1Q2A1,H1,1,0,1,False,
f114r,A1D1A1K2A1C2A3,F1,1,0,1,False,
f114r,P1A1J1B1A3,F3,1,0,1,False,
f114r,D1A1Q2A1,B2,1,4,11,False,
f114r,D1A1Q2K1J1,A2,1,1,5,False,
f114r,K1J1A1P1,A2,1,0,1,False,
f114r,D1A1P1A3,G1,1,4,7,False,
f114r,A2K1K2Ba,A2,1,0,1,False,
f114r,D1A1A1B1A3,G1,1,0,2,False,
f114r,B1A3G3A3,B2,1,0,2,False,
f114r,Q2J1Ba,A2,1,0,4,False,
f114r,D1A1Q2K1B1,A2,1,2,9,False,
f114r,A2B1A3,G1,1,1,4,False,
f114r,K1A1U2,A2,1,0,3,False,
f114v,A1Q2A3,B2|B3|C1|F1|G1,15,15,31,True,FUNCTION_WORD
f114v,D1A1Q2A3,B2|C1|F1|G1,14,9,25,False,
f114v,A3,B2|B3|C1|F3|G1,14,20,37,False,
f114v,B1A3,B2|B3|C1|F1|F3|G1,12,21,38,False,
f114v,K1J1B1A3,B2|C1|F1|G1,10,5,16,False,
f114v,K1J1,A1|A2|Aa,8,13,30,False,
f114v,A1,|B2|P1,7,20,37,False,
f114v,D1A1Q1A3,C1|G1,6,11,27,False,
f114v,D1A1Q2K1J1,A1|A2|B1|Ba,5,1,5,False,
f114v,A1Q1A3,B2|G1,5,14,30,True,Piper longum
f114v,K1,A1|A2|U6,4,18,32,False,
f114v,K1B1A3,B2|G1,4,3,12,False,
f114v,D1A1Q1A1,B1|B2,4,8,16,False,
f114v,A1Q2K2,A1|A2,4,13,26,False,
f114v,Q1A3,B2|F1|F3|G1,4,6,22,False,
f114v,D1A1Q2K1J1B1,A2,3,3,6,False,
f114v,K1A1Q2,A2,3,2,6,False,
f114v,D1A1Q1J1Ba,A2,3,4,12,False,
f114v,L1J1B1,A2,3,6,22,False,
f114v,K1K2,A1|A2|C2,3,15,31,False,
f114v,K1B1,A2,3,8,17,False,
f114v,K1J1A1,B2|C1,3,20,37,False,
f114v,A1A3,G1|G3,3,6,17,False,
f114v,A1Q2A1,B2,2,10,20,True,Myrrha
f114v,D1A1Q2J1,A2|B1,2,6,14,False,
f114v,K1J1BaA3,G1,2,3,14,False,
f114v,K1J1B1,A2,2,8,24,False,
f114v,C2,,2,19,29,False,
f114v,L1A1,B1,2,14,27,True,FUNCTION_WORD
f114v,D1A1K2B1,A2,2,3,6,False,
f114v,A1K2A1,A2|C2,2,2,2,False,
f114v,A1B2Q1K2,A2|C2,2,5,15,False,
f114v,L1K2B1,A2,2,4,11,False,
f114v,Q2K1J1B1,A2,2,4,10,False,
f114v,D1A1P1K1J1B1,A2,2,4,12,False,
f114v,D1A1Q1K1J1B1,A2,2,3,10,False,
f114v,K1J1Ba,A2,2,7,19,False,
f114v,K1A1,B2|C2,2,20,37,False,
f114v,BaA3,F1|G1,2,20,30,False,
f114v,P1K1B1A3,B2|F3,2,2,6,False,
f114v,K1J1Q2A3,B3|G1,2,3,6,False,
f114v,D1A1P1K1J1,A1|A2,2,2,7,False,
f114v,D1A1Q2K2,A2,2,7,20,False,
f114v,C1A3,B3|F1,2,8,23,True,Cardamomum
f114v,P1K1B1A1,B2,1,1,1,False,
f114v,K1A1B1A3B2,C1,1,1,1,False,
f114v,P2K1K2,A2,1,1,2,False,
f114v,B1K1J1B1,Ab,1,3,7,False,
f114v,D1A1T1B1,A2,1,1,1,False,
f114v,A1Q2B1A3B1,A2,1,1,1,False,
f114v,D1A1Q2J1B1A3,C1,1,2,2,False,
f114v,B1L1J1B1A3,B2,1,1,1,False,
f114v,D1A1Q2J1A1Ba,A2,1,1,1,False,
f114v,K1A1B1B1,A2,1,1,1,False,
f114v,K1J1B1A1,B2,1,2,3,False,
f114v,L1J1Ba,A2,1,4,17,False,
f114v,B1,B2,1,11,22,False,
f114v,A1J1A1,C2,1,1,1,False,
f114v,A1BaA3,F1,1,2,3,False,
f114v,D1A1Q2K1,B1,1,2,7,False,
f114v,BaA1,B2,1,3,3,False,
f114v,B2K1BaA3,G1,1,1,2,False,
f114v,K1J1A1U2J1B1,A2,1,1,1,False,
f114v,D1A1Q2J1B1A1,B2,1,1,2,False,
f114v,D1A1Q2J1B1,A2,1,5,15,False,
f114v,A1Q1K2B1,A2,1,7,18,False,
f114v,A1Q1,A2,1,10,18,False,
f114v,D1A1Q1K2B1,A2,1,7,22,False,
f114v,A1Q1A3B2,A2,1,3,5,False,
f114v,K1K2B1A3,F1,1,2,7,False,
f114v,Q2J1B1K1J1,A1,1,1,1,False,
f114v,U2J1B1,A2,1,2,4,False,
f114v,A1P1K1J1B1,A2,1,5,15,False,
f114v,D1J1P1A1J1P1,A2,1,1,1,False,
f114v,B1A3F3,A2,1,2,2,False,
f114v,A2Q2J1B1L1J1Ba,Ab,1,1,1,False,
f114v,K1K2BaA3,C1,1,1,1,False,
f114v,K1J1BaQ1,A2,1,1,1,False,
f114v,P1K1J1B1K1B1,A2,1,1,1,False,
f114v,D1A1Q2K2B1,A2,1,5,15,False,
f114v,D1A1Q1J1B1A3,F1,1,2,5,False,
f114v,C2A1J1,C2,1,1,1,False,
f114v,Q1J1A1,B2,1,6,9,False,
f114v,D1A1Q2K1K2B1,A2,1,1,3,False,
f114v,D1A1U1J1,B1,1,4,6,False,
f114v,C2Q1A3,G1,1,1,2,False,
f114v,K1U2B1,A2,1,1,2,False,
f114v,D1A1Q2J1Ba,A2,1,2,6,False,
f114v,Q2J1B1A3,G1,1,3,6,False,
f114v,K1J1P1K1J1,B1,1,1,1,False,
f114v,L1J1B1A3,F1,1,1,10,False,
f114v,P1A1,B2,1,2,5,False,
f114v,A1K1J1Ba,A2,1,1,1,False,
f114v,A2Q2A3,C1,1,5,14,False,
f114v,A1Q2K1J1B1,A2,1,2,8,False,
f114v,A2A1,B4,1,1,1,False,
f114v,D1A1Q2K2A1C2A1,H1,1,1,1,False,
f114v,K1U2A3,F1,1,1,3,False,
f114v,Q2L1J1A1B1A3,C1,1,1,1,False,
f114v,U1Aa,C1,1,2,2,False,
f114v,L1A1B1,A2,1,6,13,False,
f114v,A1P2K1J1B1,C2,1,1,2,False,
f114v,A1K1J1B1A3,F1,1,1,2,False,
f114v,K1A3,G1,1,7,23,True,Crocus
f114v,K1K2B1,A2,1,5,13,False,
f114v,D1A1Q2A1B1,A2,1,3,5,False,
f114v,Q1K1J1B1,A2,1,2,6,False,
f114v,B2B1,A2,1,2,5,False,
f114v,A2Q2K1J1B1,A2,1,2,4,False,
f114v,D1A1A1,B2,1,3,4,False,
f114v,K1A1Q1,A2,1,4,6,False,
f114v,L1J1A1A3,B2,1,1,2,False,
f114v,A3B2K1J1B1,A2,1,1,2,False,
f114v,K1T1J1B1,A2,1,1,2,False,
f114v,A1Q1A1C1,A2,1,1,1,False,
f114v,B1A1C1Q1K1J1Q1,A2,1,1,1,False,
f114v,A1Q2A1B1,Ab,1,4,5,False,
f114v,D1A1Q1A3B2L1J1A1B1,A2,1,1,1,False,
f114v,K1A1A2P1LbJ1B1,A2,1,1,1,False,
f114v,D1A1Q2,A1,1,4,15,False,
f114v,XkL1X1A3,B3,1,1,1,False,
f114v,A1L1C2A1B1A3,G1,1,1,1,False,
f114v,K1A1Q2A3,F1,1,2,12,False,
f114v,Q2L1J1B1A3,F1,1,1,2,False,
f114v,D1A1Q2K1A1B1,A2,1,1,1,False,
f114v,D1A1P2K1B1A3,C1,1,1,1,False,
f114v,K1B1A1,C1,1,2,6,False,
f114v,B1A3C1,A2,1,2,5,False,
f114v,A1Q2K1J1A1B1A3,G1,1,1,1,False,
f114v,D1A1Q1K1B1,A2,1,3,9,False,
f114v,A1Q2J1B1A3,B2,1,3,7,False,
f114v,A3C1A3,B2,1,6,12,False,
f114v,A2K1J1B1A3,C1,1,2,4,False,
f114v,K1A1U1,A2,1,5,10,False,
f114v,A1B2Q1J1Ba,A2,1,2,2,False,
f114v,A1Q2J1K1,A2,1,2,3,False,
f114v,A2Q1J1BaU1,A2,1,1,1,False,
f114v,P1L1J1B1,A2,1,2,2,False,
f114v,D1A1P1K1J1A1,C2,1,1,1,False,
f114v,A1QaA3,G1,1,1,2,False,
f114v,D1A1Q2K1B1A3,C1,1,1,1,False,
f114v,K1K2A1,C2,1,8,14,True,Galbanum
f114v,AaB2Q2J1A1B1,A2,1,1,1,False,
f114v,A1Q2A1A2B1,A2,1,1,1,False,
f114v,A1B2Q2A3,G1,1,1,1,False,
f114v,K1J1A1Q2A3,G1,1,1,2,False,
f114v,D1A1Q2J1A1B1,A2,1,5,7,False,
f114v,L1J1A1K2,B1,1,1,2,False,
f114v,D1A1B1K2B1,A2,1,1,1,False,
f114v,A2Q2K2B1,A2,1,4,8,False,
f114v,C2A1,C1,1,10,18,True,FUNCTION_WORD
f114v,A1Q2K1J1Ba,A2,1,2,3,False,
f114v,A3B2Q1A3,F1,1,4,11,False,
f114v,A1Q2K2B1,A2,1,8,21,False,
f114v,P1K1J1A1B1A3,B2,1,1,4,False,
f114v,K1J1A1P1K1J1A1,B1,1,1,1,False,
f114v,D1A1Q2A1,C2,1,4,11,False,
f114v,D1A1Q2AaB2K1J1,A1,1,1,1,False,
f114v,K1U2J1,A2,1,2,4,False,
f114v,A1L1K2,A1,1,1,1,False,
f114v,B2Q1K1,K2,1,1,3,False,
f114v,A1Q1K2,A2,1,12,26,False,
f114v,D1A1Q2J1A1,C1,1,3,6,True,Cardamomum
f114v,K1A1Q1A3,G1,1,4,14,False,
f114v,K1A1Q1K2,A2,1,3,5,False,
f114v,Q2A3F1A3C1,A2,1,1,1,False,
f114v,L1B1,A1,1,4,8,False,
f114v,L1,A1,1,16,27,False,
f114v,A1Q2K1K2,B1,1,3,4,False,
f114v,A1T1J1A1B1,A2,1,1,1,False,
f114v,A1P1K1B1,A2,1,4,5,False,
f114v,D1A1P1A3F3A3,B3,1,1,1,False,
f114v,A2K1K2,A2,1,7,17,False,
f114v,D1A1A1K2,A2,1,1,1,False,
f114v,D1A1B2K1K2,A2,1,1,1,False,
f114v,Q2K2,A2,1,4,6,False,
f114v,A1B2A3,G1,1,10,21,False,
f114v,A1Q2K1J1A1B1,A2,1,1,1,False,
f114v,B2Q1K1J1B1,A2,1,1,5,False,
f114v,A1Q1A1,B2,1,12,19,True,Piper nigrum
f114v,A2K1J1A1,B2,1,3,8,False,
f114v,A1B2K2,Ab,1,2,2,False,
f114v,K1J1A1A3,G1,1,1,4,False,
f114v,LbK2A1B1A3,F1,1,1,1,False,
f114v,L1K2,A2,1,11,27,False,
f114v,LbJ1A1,B2,1,2,5,False,
f114v,D1A1Q1M1B1,Ab,1,1,2,False,
f114v,U2K2,A2,1,6,7,False,
f114v,D1A1QaK2,A1,1,1,1,False,
f114v,B2Q1J1A3B2,A2,1,1,1,False,
f114v,A1B2Q1K2K1,A2,1,1,2,False,
f114v,K1A1U2J1,A2,1,3,3,False,
f114v,D1A1Q2J1BaA3,B2,1,1,2,False,
f114v,A1U2,A2,1,2,4,False,
f114v,C2A1Q2J1,A2,1,1,1,False,
f114v,A2L1J1,A2,1,3,7,False,
f114v,A2Q2M1,A2,1,2,4,False,
f114v,K1U1,A2,1,7,19,False,
f114v,K1A1B1A3,G1,1,6,14,False,
f114v,A1B2Q1A3E1,B3,1,1,1,False,
f114v,Q2L1J1,A2,1,2,2,False,
f114v,A1E1B1A3,B2,1,1,1,False,
f114v,L1A1Q1,A1,1,1,1,False,
f114v,A1Q2K1J1,A2,1,2,9,False,
f114v,D1A1P1K1A1,B2,1,1,2,False,
f114v,D1A1P1A3,G1,1,4,7,False,
f114v,B1K1K2,A2,1,2,4,False,
f114v,K1J1A1BaA3,H1,1,1,3,False,
f114v,Q2A3,C1,1,7,22,False,
f114v,A3C1A1B1,A2,1,4,7,False,
f114v,A1Q1J1B1A3,G1,1,2,6,False,
f114v,D1A1Q2K2A1B1,A2,1,1,1,False,
f114v,B1A3B2,C1,1,1,2,False,
f114v,D1,A1,1,5,12,True,Bdellium
f114v,A1K2K1K2B1,A2,1,1,1,False,
f114v,Q1J1K1J1A1Q1J1,A1,1,1,1,False,
f114v,A1Q2J1,A1,1,6,13,False,
f114v,A1B1A3,G1,1,9,20,True,FUNCTION_WORD
f114v,K2,A1,1,1,1,False,
f114v,A2,,1,11,26,False,
f114v,A1Q2M1,A2,1,2,7,False,
f114v,Q2M1Ba,A2,1,1,2,False,
f114v,Ba,B3,1,3,4,False,
f114v,A2A3,G1,1,4,6,True,Cinnamomum
f114v,AaQ1K2,Ab,1,3,9,False,
f114v,K1J1A1B1,Ab,1,10,22,False,
f115r,A3,B2|C1|C2|F3|G1|G3|H1,24,20,37,False,
f115r,B1A3,B2|B3|C1|F1|F3|G1,16,21,38,False,
f115r,K1J1,A1|A2|P1,12,13,30,False,
f115r,K1A1,B2|C1|C2|Q2,10,20,37,False,
f115r,D1A1Q1A3,C1|F1|F3|G1,9,11,27,False,
f115r,K1J1B1,A2,9,8,24,False,
f115r,K1K2,A1|A2,9,15,31,False,
f115r,D1A1Q2A3,B2|C1|F1|G1,8,9,25,False,
f115r,D1A1Q2K1J1B1,A2,7,3,6,False,
f115r,A1,|B1|B2|B3|C1,7,20,37,False,
f115r,K1J1A1,B2|C1|C2,7,20,37,False,
f115r,D1A1,B2|C2,6,6,22,True,Myrrha
f115r,C1A3,B3|F1|G1,6,8,23,True,Cardamomum
f115r,D1A1Q1K1J1B1,A2,6,3,10,False,
f115r,D1A1Q1,A2|B2,5,9,20,False,
f115r,C1,|A1,5,8,21,False,
f115r,K1,A1|A2|B1|B2,5,18,32,False,
f115r,D1A1Q2K1,A1|A2|B1,5,2,7,False,
f115r,L1J1,A1|A2,5,13,29,False,
f115r,B2A1,B2|C1|C2,5,4,18,False,
f115r,D1A1Q1K2,A1|A2|B1,4,12,27,False,
f115r,D1A1Q1K1,A1|A2,4,3,12,False,
f115r,A1Q2A3,C1|F1,4,15,31,True,FUNCTION_WORD
f115r,K1J1B1A3,B3|C1|G1,4,5,16,False,
f115r,D1A1B1A3,F1|F3,4,6,13,False,
f115r,K1J1A1B1,A2,3,10,22,False,
f115r,D1A1Q1K2B1,A2|Ab,3,7,22,False,
f115r,L1J1A1,B1|B2,3,14,29,True,FUNCTION_WORD
f115r,B2Q1A3,B3|C1|F1,3,5,20,False,
f115r,C2A3,G1,3,18,35,False,
f115r,A2,,3,11,26,False,
f115r,K1A1B1,A2,3,8,21,False,
f115r,K1J1Ba,A2,2,7,19,False,
f115r,B1K1J1B1A3,F1|G1,2,0,1,False,
f115r,D1A1Q2K2B1,A2,2,5,15,False,
f115r,L1K2,A2|B1,2,11,27,False,
f115r,D1A1Q1J1B1,A2|Ab,2,4,13,False,
f115r,A1C1A3,C1|F3,2,11,26,True,Crocus
f115r,D1A1Q1K1J1,A2,2,2,9,False,
f115r,D1A1Q1A1,B2|C1,2,8,16,False,
f115r,K1Q1A3,C1|F1,2,3,15,False,
f115r,K1A1B2,A1|C2,2,5,7,False,
f115r,B2A3,C1|G1,2,3,11,False,
f115r,A2K1K2,A1|A2,2,7,17,False,
f115r,D1,A1,2,5,12,True,Bdellium
f115r,K1K2B1,A2,2,5,13,False,
f115r,D1A1Q2A1,C1,2,4,11,False,
f115r,K1J1A1U2,A2,2,1,2,False,
f115r,K1B1,A2,2,8,17,False,
f115r,A1Q1K1,A1|A2,2,4,9,False,
f115r,A2K1J1,A2|C2,2,3,10,False,
f115r,B1K1J1,A1|A2,2,2,5,False,
f115r,Q1K2,A2,2,9,16,False,
f115r,D1A1Q1J1A1,B1|B2,2,11,22,True,FUNCTION_WORD
f115r,C2,,2,19,29,False,
f115r,B1K1J1A1,B2|C2,2,5,9,False,
f115r,K1A3,C1|G1,2,7,23,True,Crocus
f115r,C2A1,B2|C1,2,10,18,True,FUNCTION_WORD
f115r,HP2MbBaA3,C1,1,0,1,False,
f115r,D1A1P1K1A1,B2,1,1,2,False,
f115r,D1A1K1J1B1A3,F1,1,0,1,False,
f115r,A1Q2J1Ba,A2,1,4,13,False,
f115r,K1J1A1P1A1,B2,1,0,1,False,
f115r,Q2M1Ba,A2,1,1,2,False,
f115r,A1C1A1,G3,1,1,6,False,
f115r,A1J1K1J1Ba,A2,1,0,1,False,
f115r,A1Q2K2Ba,A2,1,3,10,False,
f115r,B1K1K2A1,C2,1,1,3,False,
f115r,L1J1B1,A2,1,6,22,False,
f115r,D1A1Q1K2A1,C1,1,3,9,True,Casia
f115r,D1A1Q1J1,A1,1,7,18,False,
f115r,C1A3C1A1,B2,1,0,1,False,
f115r,Q1K1J1A1Ba,A2,1,0,1,False,
f115r,K1J1Aa,B2,1,1,5,False,
f115r,D1A1U1J1A1,C2,1,1,2,False,
f115r,K1A1B2A1,C1,1,0,2,False,
f115r,B1A3A3,C1,1,0,1,False,
f115r,A1C1A3C1,A1,1,1,2,False,
f115r,A1B2Q1K2K1Ba,A2,1,0,1,False,
f115r,Q1K1A1,C1,1,2,5,True,Myrrha
f115r,A1C1K1J1BaA3,C1,1,0,1,False,
f115r,B1A3C1B1A2,C1,1,0,1,False,
f115r,A2K1K2B1,A2,1,0,3,False,
f115r,A1B2Q1K2,C2,1,5,15,False,
f115r,B2K1J1B1A3,C1,1,0,1,False,
f115r,D1A1Q2K1J1Ba,A2,1,0,3,False,
f115r,U1Ba,A2,1,0,1,False,
f115r,D1A1Q2K1B1,A2,1,2,9,False,
f115r,A1Q1M1A1C1A3,G1,1,0,1,False,
f115r,K1J1BaA3,C1,1,3,14,False,
f115r,K1A1Ba,A2,1,1,3,False,
f115r,K1A1C1A3,C1,1,0,1,False,
f115r,Q2K1J1A1,C1,1,0,3,False,
f115r,A1Q2K1J1B1A3,C1,1,0,2,False,
f115r,D1A1Q2K2A1,B2,1,1,4,False,
f115r,AaP1K1J1B1,A2,1,0,1,False,
f115r,B1A3C1A1,B3,1,0,1,False,
f115r,D1A1Q2M1B1,A2,1,0,2,False,
f115r,D1A1Q2J1,A1,1,6,14,False,
f115r,Q2K1J1B1,A2,1,4,10,False,
f115r,Q1J1K1J1B1,A2,1,1,2,False,
f115r,Q1K2B1,A2,1,3,10,False,
f115r,D1A1Q2K1K2B1,A2,1,1,3,False,
f115r,D1J1Q1A1,C1,1,0,1,False,
f115r,D1A1Q1K1K2Ba,A2,1,0,1,False,
f115r,D1A1Q2A1Q2M1,A2,1,0,1,False,
f115r,B2A1C1,A2,1,0,1,False,
f115r,B1L1J1,A1,1,0,4,False,
f115r,D1A1Q1K2B1A3,G1,1,1,5,False,
f115r,D1A1Q1J1K1B1,A2,1,0,2,False,
f115r,D1A1BaA3,G1,1,0,3,False,
f115r,HQ2K1J1B1,A2,1,0,1,False,
f115r,D1A1A1B2Q1K2B1,A2,1,0,1,False,
f115r,B2P1K1J1B1,A2,1,0,3,False,
f115r,A3F3A1,C1,1,1,6,False,
f115r,T1A1B2C1A1C1,A2,1,0,1,False,
f115r,Q2K1J1,A1,1,1,8,False,
f115r,B2A1B1A3,C1,1,0,1,False,
f115r,K1Q2A3,C1,1,3,10,False,
f115r,Q1A3,G1,1,6,22,False,
f115r,B2Q1J1A1B1A3,F1,1,0,2,False,
f115r,K1U2J1,B1,1,2,4,False,
f115r,B1L1J1B1,A2,1,0,2,False,
f115r,D1A1Q2L1J1B1,A2,1,0,1,False,
f115r,A1B2Q2J1Ba,A2,1,0,1,False,
f115r,K1A1B1A3,C1,1,6,14,False,
f115r,A1Q2K1B1,A2,1,0,4,False,
f115r,D1A1Q2A1B2K1,B1,1,0,2,False,
f115r,B1A1B2Q1K2B1,A2,1,0,1,False,
f115r,A1Q2M1B1K1J1,A2,1,0,1,False,
f115r,A1Q1K2B1A3,F1,1,3,6,False,
f115r,Q1K2B1A1,C1,1,0,1,False,
f115r,A2Q1J1K1J1,A2,1,0,1,False,
f115r,K1K1B1,A2,1,0,1,False,
f115r,P1K1J1A1B1A3,F1,1,1,4,False,
f115r,B1A3C1A3E1B2K1J1B1,A2,1,0,1,False,
f115r,P1A1B2K1J1B1,A2,1,1,2,False,
f115r,P1K1A1B1,A2,1,0,2,False,
f115r,D1A1P2K1J1B1,A2,1,0,4,False,
f115r,B2K1J1A1,B1,1,1,8,False,
f115r,B2Q1K1J1B1,A2,1,1,5,False,
f115r,K1A1U1,A2,1,5,10,False,
f115r,A3B2A1,C1,1,1,10,False,
f115r,Q1J1A1,C1,1,6,9,False,
f115r,C1A1B1A3,G1,1,0,2,False,
f115r,K1J1A1U1,A2,1,2,5,True,Cardamomum
f115r,A1K2A1B1,A2,1,0,1,False,
f115r,P2L1J1A1B1,A2,1,0,1,False,
f115r,K1L1,A1,1,0,1,False,
f115r,Q2K1B1,A2,1,1,3,False,
f115r,A1QaK1B1A3,C1,1,0,1,False,
f115r,K1B1A1,C1,1,2,6,False,
f115r,K1K2Ba,A2,1,3,7,False,
f115r,U7,A2,1,0,1,False,
f115r,D1J1P1K1J1,A2,1,0,1,False,
f115r,K1J1U1,A2,1,4,12,False,
f115r,D1A1Q1M1,A2,1,7,15,False,
f115r,Q1M1,A2,1,1,6,False,
f115r,B2B1,A2,1,2,5,False,
f115r,A1Q1M1,A1,1,4,12,False,
f115r,A1Q2B2A3,G1,1,0,1,False,
f115r,K1K2A1,C1,1,8,14,True,Galbanum
f115r,A3C1,A2,1,3,8,False,
f115r,K1J1A1B1A3,F1,1,7,17,False,
f115r,D1A1Q1K2A1B1,A2,1,2,7,False,
f115r,K1A1A3,C1,1,0,3,False,
